id,name
34572,Cide
34579,Aoiro Laterne
53549,Wakka
51799,"Carousel Software, Inc."
34567,Pro Wrestling Sim
15544,ansdor
34580,Komugi Hatake
34583,Estudios Kremlinois
34584,CH4F
34574,OG International
34585,Shai-la
34587,Roman Matovsky
34591,Woo Foo Games
34593,Marcelo Marcón
34595,"CYBIRD Co.,Ltd."
34604,Novel AI
34609,Antrhopi Studio
34611,Original Studios
34620,Tim Sheinman
34631,Zernimax
34649,Espoir Du Vide
5694,Enjet Media
32749,Matthew Alan Estock
34568,Ember Works
59162,Mediagenic
34570,Klace
34601,TeamTMT
34602,Jeff Winner
34603,Dreams Makers
34607,Stiven202
34635,r3s
31961,go go go studio
9867,Independent
34682,Hanimex
34615,tatti
34622,Jack Hart Games
34624,Redeev
34626,Gibmaker
57876,Jade
34627,Phil Blank
34632,Honeycomb Interactive
34613,RC_Healer
34633,linhtropy
34634,Genge Gaming Ltd.
18008,David Vincent
34637,Harry Petch
34641,Hysteria Games
34648,Retro Ninja
34658,DONZU
34660,aliceofcecil
34662,square world
34666,Uma Tenshi
1876,Dorart
34693,Lansay France SA
2705,Circus Freak
34653,mightydarkchocolate
11679,"Angelsoft, Inc."
3882,SDFX
4883,Drunken Monkey Coffee Bar
3891,Diligentia
51965,Burst Man
2877,21 rocks
5690,Hydra
34616,Video Games GmbH
33321,Rubeki Games Inc
34700,Northern Mind
34669,Orbit Games
34672,Far East Studio
34677,FalconHead
17860,Two Men and a Dog
34731,32 Pix
34782,Horncore Studios
34691,Voltmace Ltd
52290,Maksym Tarabara
34678,DukeBoss Productions
34680,Killspace Entertainment
34688,Teleng
5866,Towerside Studio
34692,Cabel Electronic
34694,Palson
34697,Fairy Dust
34701,PIT-Creation
34706,MedusasGame
34709,DIG Publishing
34714,Secret Labo
4867,Tres Sonido
5876,Digital Media Factory
17878,Décron Studios
2881,(Archive) Konami Europe
1883,Vector Unit
2886,Pionesoft
34928,KU
51966,MasterMask
34674,Shortcutstudio
34750,"Shaoxing Kuaifei Network Technology Co., Ltd"
34671,Singularity 6
34684,Unimex
34747,Akamurasaki Games
57877,DeadDevsTellNoLies
1960,MTO
34752,Hyakuren Soft
34777,FEYXUAN
34740,Shirokurohitsuji
34719,VCIOUS Labs
34734,Tommy
34735,Evan Greenwood
34737,xDNA
57246,IC Industries
34738,Cutlassboardgames
34739,John Howard Palevich
34742,Alchemistgames
34743,State of the Art
34746,Ontei no Atelier
34754,Midori Takeuchi
34756,"Last Day of Work, LLC"
34768,SukoyakaMeteor
34769,Takuya Fujieda
34778,Metroixer
34783,JDSherbert
34786,maruyu
34787,Pico Games
34793,Kibi Games
34800,klickaffen studio
48503,The Pandemonium Institute
34716,Crevice
34732,Aisystem
13366,Exciting Games
34744,morning glows
34745,Mitzi Games
44340,ToMGameOfficial
44147,MediaPlazza
8503,LeGrudge & Rugged
34761,MOGACON
34772,笑也知郎
34837,Moving Pieces
34838,Gregory Kogos
34791,Ezorisudo
34796,Officeu
129,Konami
48362,Roeb
48383,PuzzLab
34797,Sukia Tabtabe Usagi
34803,Nice Gear Games
34809,HILINK
34812,Platinum Label
34815,Teridax
34819,GingerCake Games
48385,GooseGames
34821,uvula
34823,TPM.CO SOFT WORKS
34824,May-Li Khoe
34826,Andres Velasquez
34827,Alex Ashby
34830,Belinda Leung
34833,Samantha Kalman
34834,Carol Mertz
34835,Rachelle Viola
34839,Immudelki
34755,Sparklers
34759,疯王子
34811,Sakuraprin
34820,Igloosoft
34814,NeoKyno
34816,Kia Lao
34818,Ulvra
34879,"Curiouspark, Inc."
34840,Chris Makris
34841,Matthew El-Jamal
34844,DACvector
34828,Lawrence Bishop
34836,Donald Brown
34849,windows
34859,Venus Noire
4865,Café Neon
34865,GENKAI OTAKU SPACE
34829,Duncan Fyfe
34866,OMYOG
34867,LemoLab
34870,Team Fray
34873,Imperfect Studios
3874,Access Communications
34875,ajs11893
34876,Gorthwogh
34877,char room
9878,Focusrite
34878,Takahito Ueda
3883,RIVER
34884,OKAZU GAMES Ginga
41004,Fantasoft
49042,Mars Games
35052,FAS3
4066,Equilibrium
31014,Boss Team Games
1100,NDCube
34831,Jared Emerson-Johnson
34832,Noah L. Seymour
58703,BLACKHUB GAMES
48320,AZARASHI SOFTWARE PLUS ONE
34861,@krt_org
33325,N4bA
34863,Hand Made Software
44343,Jack Rosa
48374,Black Moluska
34842,Matt Sephton
34871,MUKAGOSOFT
34882,TAKOYAKING
34894,Sakuba Tomomi
34899,SUPER STAR MINE
34905,Karvan
34916,Andrew Gorkin
47753,ラルカス
34919,Pandering Entertainment
34923,Samoe Dou
34925,Vera Visions
31992,Kiary Games
31456,RIVER CROW STUDIO
57643,Novak Studios
23244,Love Lab
35071,011 Games
5062,Incentive Software
34864,SimFarm S.A.
34868,Yosuke Ishii
34869,F&L Galaxy
34910,Large Animal Games
48759,s0kudo
26760,Txori
34908,Digital Nomad Lab
3921,Blendo Games
58722,Usagygy
34921,KUROSAWA CREATE
52291,Digital Dust
34930,Paidia Entertainment
34934,ilili_world
34935,TamTamGames
34941,ClassiC Shikoukairo
34943,Fourtailsstudios
34945,Emrah Kupcuk
34946,Gameclaw Studio
48758,Tom J. Watson
34951,Rastrolabs
34956,Nudge Nudge Games
34962,non_non_cha
34968,Lowscope
34969,Tobu
34971,hushpuppy
34972,Sayuki
34973,AllonBachuth
34976,VODKAdemo?
34978,Cmos Studio
34979,Shortcut Studio
34980,Primer Matter
49046,Jangerows
34909,Frozen Way
34950,reverse snare
34957,vestman
34958,tatarabani
34977,Soramame Games
34991,Grizzbera Studio
50467,Good Karma
35007,Image Labo
44339,candleloro
50468,Nocturnal
50469,games by lum
35013,Be-Rad Entertainment
31543,Grentacular
55363,Misterial Games
25746,Sköll Studio
34994,Danilo Domingues
34996,RelicSquare
34997,ecoddr
34998,br51_brws
34999,Undermog Games
20000,Psychoclast Software
35001,Bocchi Neko
35003,Shinnosuke Fujita
35004,EKKE
58723,rienichii
35009,Noble Phantom Games LLC
35010,idoz & phops
35011,Moon Lagoon
35014,Pancake Games
34982,Grapes Pickers
35016,The MIX Games
35020,Gabunomi Tororokonbu
50466,Disordered Media
34981,Gianluca Troiano
22008,The Mira Loma Detention Center
35012,Moonlight Games
35019,Roi Ben David
35021,HyperMegaPixel
49045,Negative One
35018,Overfull Games
540,10tacle Studios
35022,rage++
35057,Valravn Games
35023,Tako Games
35044,Kitewing Studio
35024,Rhei
35025,FIE
35031,Chimera Labs LLC
33749,Jim Battin
35033,illufinch
35034,Ambertail Games
35032,AllFenom
35036,David Czarnowski
35037,Rheims
35038,Wondersea Studio
35043,Ske6
35046,Sweet Baby
35035,FreeTimeDevelopment
35048,Uppon Hill
35050,TengoUnProblema
35053,catnipstudio
35054,Mat Dickie
35049,Christina Neofotistou
35059,Samuel Gordon
35060,MetioGames
35063,Adil S
35064,Luis S
35065,Jet Simon
35066,tanatb
35067,Remy Devaux
35070,Happyrock Studios
28762,donotrunwithpixels
35056,Alta
35058,White Noise Games
20766,Linker
55365,Mystery Trails Team
35073,Joven Paul
33438,Nicholas Lives
35072,Nate Berens
35078,Realcast
35103,I.C.E.
35106,CDKGames
35080,Happy Kamper Pictures LLC.
35084,Lewd Formosa
35085,Uncle Artie
35087,Pepite Studios
35088,2D OS Games
35091,Spiral Circus
35092,Dyad Games
35094,Studio Floris Kaayk
35096,Trey Powell
35097,Jason Bond
35098,Navegante Entertainment
35100,Jeff Mumm
35102,Dream Powered Games
35105,Alexander Kov
24748,FreakilyCharming
35108,WhoCares Game
35112,Ghost Street Games
35113,Digital Yogurt
35182,cantina.exe
2212,Redtribe
50470,DÆMON House
35090,Ewoud van der Werf
35075,Reply Game Studio
35077,Anotherway
35079,University of Abertay Dundee
35099,Dreamplant
35131,Paddle Creek Games
5540,Heavy Duty
3641,Studio 1 Slovak Radio
50471,Doctor Cry
33759,Alekcake Incorporated
30762,BogoSoft
35117,Cometic Digital
35118,Labrador Studios
35119,TOURDOG STUDIO
35120,Mechanical Ink
35122,Eidos-Montréal
35123,Bit Shifters
35124,Person of Interests Ltd
35125,Contraddiction Games
35129,Yuxin Gao
35130,Tamatin Entertainment
35132,Chryse
35133,Double Sided Games
35134,Zsoft Productions
35135,Raster Wizards
35142,Wimasima
35138,Star Chess Studio
35146,Crazy Retro Game Studios
35147,Noodletub Games
35148,GeeSeki
35149,Monochrome Paris
35154,TOILET GAMES STUDIOS
4524,BitGroove
35155,Jellyworld Interactive
35179,Space Monkey Games
35180,Paul Reynolds
35199,Taverna Game Studio
35126,Hakama
35140,Black Mirror Studio
35355,Lily Spinel
50472,Vincent Adinolfi
35157,Campbell System
32742,Caramelpot
35159,Stas Shostak
35160,Alexander Sitnikov
35161,Kids With Sticks
35162,YFC Game Studio
35167,Spectragate
35170,Hufu Interactive Storytelling
35174,Pink Astronaut Games
35178,Soccer Manager Ltd
35181,Enter para Sair
29735,The Leeble Protection Agency
35183,Dininho
35184,Ink To Pixels
35187,Poleaxe Games
35173,Kyx Studio
35189,Slime King Games
35190,Matt Boyer
35191,M.E. Wright
35192,ACED Games LLC
35194,Silver Lining Games
35195,TrainYard Interactive
35197,Silverball Studios
35201,Molotov Estúdios
35202,floofy
35207,Bit Ink Studios
35215,Mutated Software
35222,Tufapps
35185,DakeCraft
35186,IndigoBlue Game Studio
35188,Wallflower Games
35200,Rodrigo Oak
7779,Whale Rock Games
35204,MetalMachine
35205,Studio Fish
35316,OpendixStudios
35210,Wish Fang
32758,Douglas Baldan
11363,ABA Games
35211,Rootnuko
35217,Garage Collective LLC
35218,Adorable Games
35223,Mesiba Games
35224,Tapcheer
35225,Kjoeb
35226,Ertem Yazilim
35227,Sawfly Studios
35228,The Iconfactory
35229,nanos
35231,ponett
35232,Mothershabooboo
35250,Bionic Pony
35252,Pixel General LLC
6375,(Archive) Pinoki Games - duplicate
24768,Zero Fun
20801,珠海源构信息科技有限公司
35289,Fábio Fontes
35234,YOBIKÉ
17378,Primenet
35265,Laguna Video Games
35559,OceanX
15009,Umberto Parisi
35570,Corsair
12700,Not Doppler
14009,Toydea
35262,Fluxart Studios
35558,"E-Line Ventures, LLC"
35253,Billionworlds
35263,Gambini & Mikko Sandt
57261,Enan63
35237,Mael Vignaux
35238,pixelb
35239,Titanium Toaster Corp
35242,Stone Giant Games
35243,Pirate group media
35244,Akash Balloo
35247,Turtle Games
35256,Wissl Media
35264,Jack Rabbit Games
35257,Chocolapps
35259,Hummus Games
35260,Yeti Bomar
35266,Master UOMU
35268,AKGames
35271,MK Periodici
35272,Bill Fehr
35273,Dave Fehr
14292,1Games
35302,Ahoy!
35307,Team Bean Loop
35308,Clockwise
30366,Pompeii Team
43743,Giraffe Cat
1675,Sync Studios
35240,Knot 8 Studios
35248,Rabbiton
3675,The Lyris Quartet
35319,Raccoons Studio
35277,Mastertronic's Added Dimension
35278,DVG Intenium
35280,Total Monkery
35337,Kami Games
35282,GenmStudio
35283,Owl Path Studios
35284,Diaz Pepper
35285,LOF Studios
35286,Cousins Factory
35287,Benjamin Kistler
21292,Atixx
35293,Sqrl Studios
35295,Io Black
35299,"Softdisk Publishing, Inc."
35315,Opendix147
35306,Gregg Barnett
35310,David Bradley
35311,Dean Hickingbottom
35313,Ken Sykes
35318,Gozar Productions LLC
35557,BBC Studios
35329,IDislikeNames
35333,Abyss Stares Creations
35338,Lunatinc
35346,Clive Townsend
35347,Denizen Seven
35349,LionSpoon Dream
35354,Wingjoy Games
35359,Mod
35362,Silver Swoop Games
35274,David Sowerby
35281,maou
35296,Cryo-Draws
35565,ES Audio
35279,World Domination Project
15996,SOFTSTAR Entertainment
35405,Jeff Boller
35416,leimonya
35424,Takahiro Miyazawa
10639,High Road Communications
323,Nextech
35331,gothic serpent
35335,Mageeks Apps & Games
35336,Wind Travel Studio
35339,Synrec
35340,Deus
35341,Mr Penguin Studios
35343,Payload Games
35344,Kontra Kommando
35345,Justin Fisher
35350,Brandon JS Lea
35351,Weary Road Productions
35352,Sorin Daraban
35357,JimJams Games
35360,Vect0R
35361,DaSc-Studio
35365,Migo Games
35375,inde
35384,Janushex
35403,ONF NFB
35291,Capstan Games
35330,Kyrus
35366,: Thermite Games
35373,Visitors From Dreams
31758,Ben Lega
57264,Richardds90
57263,Isaix
34188,Replicant D6
14675,Jane's Information Group
35428,Manley & Associates
35398,Fábio Barbosa
12679,Nick Antonopoulos
35399,Aquasystem
35402,Space Time Foam
35407,Stagecast
35385,Midnight Party
35415,Ege Sayın
35419,Immobilehome Studios
35420,Dominique Lorre
35421,PYSL
35411,Dragosha
8689,Mad Data
4875,Budapest Scoring Symphony Orchestra
16894,Seattletek
44156,Digital Garden
8694,Gunnar Games
35368,"AR Glimpse, LLC"
35369,Michael Fauenhofer
35370,Digital Taimnent Pool
35372,Ne
35378,Mobo Games
35379,Nugbase
35380,Soiree
35381,Sadeness Software
35382,Cosmic
35386,Pixel Lantern
44346,velvetesque
35391,Revomon
35393,Laplacian
35394,Aroma
35430,Ethan Close
35367,Nuclear Tales
35371,Mustard Plus
35396,FL GAMES
44157,Organa
7332,Stöckel
35425,Uzura Studio
35410,dixi doxi
35486,Eliot Gardepe
35412,Beepis Access Research Programme
35413,Teleport Games Bt
35426,Venalith
35427,Chequered Ink Ltd.
35429,Doodad Games
25894,Penelope Evans
2894,3D2 Entertainment
9080,Juniper
35213,NET Lizard
44158,Akiragoya
43756,Game Achievements Ltd
35414,Game Psych LLC
44145,The TempleOf Productions
35423,UnicornBread
35418,Utage Guys
44345,Babarageo
35392,Arcturus Games
35395,Yumedia
35400,Bramble Gate Studios
35404,SummitSoft Kids
35409,a10a010
5691,Juice
35417,DMU Software
3863,Böck
35482,StormBorn Studio
35431,6Points
35401,McMagic Productions
35432,Mox Games
35433,SelectWare Technologies
11510,arioloasoft
10556,Looterkings
35435,Bilal Akil
35436,Wandering Spirit Games
35438,MultiDayGames
35440,BitterBerries
35441,Return Learn Games
35442,Soaring Roc Studio
35444,Argonautics
35446,ConeCvltist
35456,DATT JAPAN
35462,Canu Arts
35463,Baobab Studios
35468,GUN RAIDERS ENTERTAINMENT INC.
35464,Oasis Balloon
35469,Team KwaKwa
35472,Pierre Golfier
35474,Kitty Media
35434,GoldenGod Games
14679,Plus heads inc.
6686,UP-FRONT STYLE
8690,Gameblyr
12694,CDS Microsystems
12699,Slingshot & Satchel
36750,PortalOne
32757,Creatubbles Pte Ltd
14993,Xoron
50200,SimpleCMT
55691,Promethean Interactive
4479,Lingoona
44349,XPLORER SIX
35481,Bos Wars Team
35445,Ronove
35458,Four Pixels Games
35459,Recloak
35460,BananaKing
35465,"Mages., LOVE&ART"
35470,Sweet Dreams Studio
35473,Kururi Active
35475,DonislawDev
35476,Scott Elder
35477,Visions Software Factory
35479,Janko
35483,Shallow Lagoon
35484,Spacewalkers
35485,PastryGames
35488,Potajito
35498,Chronos Games
35499,Togglegear
35509,Dectre Media
35511,Grenoble
35512,Elite
35513,Chris Harvey
35515,Urantia Games
35520,RigidBody
35521,RigidBody Tech LLC
35523,CASTLE BRAVO
23897,GlitchPitch
13189,No More Robots
35447,SamDreamsMaker
35487,Punished Félix
35602,Amite
59163,Steinberg
6208,(Archive) Double Fine Presents
57593,OTAKU Plan
35489,Eyes 8
35497,Nibb Games
50769,AppGeneration
35490,ValentinSerri
35501,Luis Fellipe Amaro
35502,Amaro Studios
35503,Pergunta Fixar
35504,ELIOT
35505,sc Reea srl
35506,Sand Forge Games
35508,Dectre Games
35516,Finn Lichtenberg
35517,FinnB0 [PLAY]
35518,Stephen R. Kellett
35519,Helemon
35522,Derin
5524,Sound Racer
35525,Infernal Entertainment
35527,Blue Volcano Studio
35529,Spartanvstudios
35537,CJ Hunter
35538,Gentleforge
35539,Teraknights
35541,Triggerfish Studios Ltd
35544,CGCG Studio Inc.
35546,"MOZOO, Inc."
35549,"T's Music Co., Ltd."
35550,CRESCENT Studio
35560,Mississippi Band of Choctaw Indians
35586,Superclean Records
35592,Vanderocker Records
5703,Full Sail User Experience Center
1356,Interstel Corporation
35548,Studio Carnaval
35531,Status Void Interactive
35551,Planet Kingdom
35552,Smile Company Ltd.
35561,Rutherford Seydel/The Oxygen Project
35562,SCNTFC
35563,Lydia Hill Philanthropies' IF/THEN Initiative
35572,Gamehaus Cafe
35574,Ocean Alliance
35576,Woods Hole Oceanographic Institution
35581,Scrawk
35587,Rivermill Studios
35588,doubleVee
35589,Bank Robber Music
35594,Mouthwatering Records
35596,LIPS
35600,The Flaming Lips
35603,The Edisons
35604,Mind Your Music
35609,The Explorer's Club
35611,Mission Blue Team
35612,OceanX team
35613,Ocean Alliance team
35614,The Oxygen Project Team
35615,Ai Addiction
35616,Bratphonics
35619,Target Entertainment Emblem Studio
35621,Studio Amery
35623,Studio Plusa
35625,pirakichi
35627,Ignition Entertainment Ltd. A UTV Enterprise
35628,Ishel Artvision
35630,Ignition Entertainment Ltd. Japan
35643,"SEGA of America, Inc."
35644,Ashura Office
35655,PxlHrt
3875,MODCo Media
32964,Soy Boy Games
50196,Reality Adrift Studio
5867,81 Produce Jr. Voice Actors
35571,Origin PC
44160,Mangata
35622,Testronic Services
5877,Lightflow Studio
35629,Atlus QA Team
35631,Moonriders Office
35633,Sedic Inc.
35635,SETA Co. Ltd.
35639,Okubo Design Studio
35648,"Office Osawa Co,. Ltd."
35650,Studio Bokan Inc
35659,JET INOUE
35662,Wavemaster Inc.
35669,Transparente Co.
35677,83key
35678,Trilogy Future Studio Inc.
35679,kiyo
35685,Avid Japan K.K.
35688,Action Team PRO FIGHTER
5888,Glassmoon
35690,Sony PLC Inc.
35691,rabiton box
35696,Griot inc.
35700,"PCB Productions, California"
35701,"(Archive) Sony Computer Entertainment America, Inc."
30757,Silbird
36769,Pixel Perfect Dude
3881,Game Audio Australia
44159,rightkamo
35697,"Square Enix Co., Ltd"
35573,The Dominica Sperm Whale Project
2891,MASA Group
44350,CROS Game Studio
8410,Dreadlocks Ltd.
35692,"Trilogy Future Studio, Inc."
4860,Burrows Boland Casting
44353,SMS Alfredo
50191,Lightimpact
35579,Newtonsoft
35580,TOKiMONSTA
35634,Popagenda
35582,TOKiMONSTA Music
35584,The Marias
35585,Soja Exiles
35590,"Domino Recording Company, Inc."
35591,Vanderocker
35593,Muthoni Drummer Queen
35595,Moonlight Sounds
35598,Slow Skies
35601,Warner Records
35605,Mission Blue
35606,Schmidt Ocean Institute
35607,Evolve
35608,Dead Good Media
35618,Markhor Music
35626,Ignition Entertainment Ltd. U.S.A.
35632,Ico Partners
35636,Marvelous Entertainment Inc.
25577,The Shady Gentlemen
35642,Sai Koubou
35646,Shincho Sha
35653,SEGA Motion Capture Section
35672,UNIVERSAL ENTERTAINMENT CORPORATION
35680,ZENTA STUDIO Inc.
35682,"Nero Graphics, Ltd."
35686,TYUTYU Ltd.
35702,Busmouth Co. Ltd.
35703,Rosenqueen Co.
43759,Gloczus
44354,MACHTURNE
35641,On Associates
44351,light dasher
44352,metalogiq
43761,SORAGAME
59166,DarkanX
35640,Ryu's Office Corporation
35660,Harddisk Symphony Orchestra
35673,Magnitude 8 Post
35674,"Square Enix U.S.A., Inc."
35676,Animaze..iNC
4690,Officine Pixel
35741,Overaction Game Studio
17272,Mad Maker Studios
35617,Dagnell'
24874,Dark Light Games
5695,UDock.eu Creatve Studio
35699,Fontworks Japan Inc.
4705,Yotsubane
35706,Fred Gray
35708,Leonard Bertoni
35712,David Whittaker
35716,Clairitee
35719,Paul O'Malley
35720,Tydye105
35725,Volker Strübing
35727,David Farrar
35728,Stephen Walters
35736,Badlands
35740,FIJOY Games
35745,Krispy Animation
35693,"ANIMA, Inc."
31746,Azalin
3877,Motion Grinder
8878,ViWo Games
12883,Mindware Limited
11885,Dirigo Games
3890,Standard Deviation
35731,Mrkdji
35738,Wolfgun
12887,NHN PlayArt
3888,Somnio Studios
35730,Jeff Minter
15695,Teamkill Studio
5698,Take One D.O.O.
35734,NILWARE
5291,Sakevisual
35737,Julian Lewis
35739,Sayincraft Studios
27693,Collage Games
35742,Lyudvig Vitovskiy
35743,Peregonstream
35744,nWay Inc.
35749,Steve Caslin
35750,Jonathan Dunn
35751,Hit-Pak
30760,Monument Microgames
35763,Triple Fault Games
35764,Peter Fröhlich
35766,T. Richter
35767,Karsten Obarksi
35768,Holger Gehrmann
35769,KarinProject
35771,WizardSoft
35772,Joe Rapaz
35773,Michael Stickler
35774,Don Rigby
35775,Knocktwice Games
35776,Play-Em
35782,Carl Forhan
35783,Martin Walker
35786,Far-Far Games
4876,Budapest Cantate Choir
3885,QW Creatives
37952,Studio Doodal
35747,Matt Furniss
31390,Amemi Kinosuke
35735,PhyoX Entertainment
35752,Chris Butler
35754,Dave Lowe
35761,Miles Fogle
35778,Richard Darling
35826,Untitled Studio
7860,Empowering Media Dentsu
35780,Bryan Brandenburg
37759,Scientific American
35781,Special FX
35791,Stefan Hartwig
35793,Bob Blauschild
35795,Platonic
35796,Jay Sullivan
35798,Carl I. Hagen
35801,Karl Sommer
35802,Pantheon Software
35803,Colin Hughes
35805,Volens Nolens Game
35806,Mixlas
35810,Nick Jones
35811,Hugh Binns
35812,Marc Blank
35815,Andrew Stoddart
35816,Jon Law
35817,Jay Derrett
35818,Paul Brownrigg
35820,Paul Butler
35822,Jeremy Nelson
35823,64'er
35824,Jan Zimmermann
35828,Kelly Tracy
35784,Syntaxity
35829,Brian Munshaw
35831,Americomp
35832,Daniel Lindsey
35833,Konstantin Othmer
35834,FX Arcade
8867,"Good Morning, Commander"
10888,Chevy Ray Johnston
12890,Radarsoft BV
35790,Sebastian Broghammer
35808,Denes Baan
35813,Philip Nicholson
48512,Social App
35869,The Dawn Interactive
33541,AURORA Games
8334,stillalive studios
35666,CSOFT International
44743,Mikachu
35841,Sleipner Games
35835,Gavin Raeburn
35844,LYGN
35836,Runn Software
35854,Superbyte
35859,Chalksoft Ltd
35860,Systems
35864,Orazgylyjov Davut
35865,Terad Games
35866,nada studio
35870,Agario.cc
35871,Alcyone Studio
35872,Vision
35873,Plunge Interactive
35877,Simtek
35867,Freeloader
35876,Orb
35878,Matrix Publishing
15887,Artlim Media
31581,sodaraptor
35845,Omnisoft
35850,Motvind Studios
15271,Dan Smith Studios
35868,Summitsoft Entertainment
35863,Affection Games
3262,Ubisoft North America
48324,Mista Stories
3481,Willi Grossmann und Thomas Gesell GMBH
35894,Manic Interactive
39284,Ross McRitchie
35896,Fuzzy Ghost
35897,Jane Titor
35898,Zala Games
35900,That & That Other Fish
35902,Alley Catz Bowling
35903,Welcome Back Entertainment LLC
35904,Sayonara-Software
35908,White Park Bay
35910,Studio Moondowner
35915,Redsoft Studio
35917,Coinary
35919,Screaming Void
35921,HyacinthHeart
52293,The Littles Games
10694,Molleindustria
35959,The Islet
35960,Matthias Gechter
35969,Irish John Games
48323,Child-Dream
35916,Archangel Studios
14678,Bold
15489,Rebelia Games
16493,Delightworks
50523,Villavanilla
18441,Empire Interactive Entertainment
50519,Litty Games
35932,Asylum Games
52292,LEETRA
36028,JustBurn
44348,SpoocleMacBoogle
35926,Olivier De Rop
35934,Fire-Point Interactive
35935,runogame
35936,Srsface Studios
35938,Tylar.io
35943,Ditch Dog
35945,Hinge Games Lts.
35947,H.M. Huízar
35948,Abhinav Saha
35949,leelasai58152
35951,ousama
35956,Gungnir Studios
35958,Jochen Zink
35963,Kimura Nakaji Office
35971,Calangames
35946,Peaksel
5226,ZeptoLab
35957,Window Smash Studio
35970,Tallbeard Studios
36029,Palkone
34041,Accelerate Games
35966,Artless Games
6549,Good Shepherd Entertainment
36019,Insular Games
35981,Dominik Mezler
5704,Blueberry Interactive
5953,Nintendo IRD
35982,MINMAXIA
35991,"Battlefront.com, Inc."
35994,Dracoders
35995,Off The Wall Productions
35996,MIRROR Soft
35997,Genetix
35998,Dynamo Minibar
35999,Atomic Realm
36001,Joel Carter
36003,TheFrenchDev
36005,Frye Games
36006,Braden Frye
36009,Drowsy Drake Studios
36013,Kryst Games
36014,HelloThereGames
36016,claybrickentertainment
36020,Bwulf
50194,Rare Reversee
18208,Twilight -日月之境-
44167,CG5
36053,Kenneth Dodrill
51800,Imagine
11699,COWCAT
43764,Crystal Shark Games
54319,Candy Rufus Games
36021,Le Meilleur Studio
36022,Dracula's Cave
36023,mapurl
36024,Evercade
36030,Pokémon-mini.net
36034,PixelSlop
36037,Riley Gray
36038,"751Games Co., Ltd."
36040,PSR Outdoors
36042,Igloo Games
44356,Deion Mobile
36044,EminomaTeam
36048,Reda
36049,Nick
36050,Lucas Lima
36051,Made In House
36054,Game Masterminds
36076,schoolsquid
36095,Nuclear.Unicorn
36166,CDC Games
4676,The Big Shots
25008,Nehzha Games
36043,Jacob Moore
36032,T-Arts Studio
36033,Oversoft
36036,Gamebow Games
36039,EVAVERSE CO
36041,LaPieza
36056,EpiXR
19094,Yostar Games
5037,Can Explode
36058,Different Gravity Games
36059,E2 Gamin
50520,ZillionGames
36087,RainyGames
36052,ARX Media Ltd.
36062,Nek
36063,Tezcatek
36065,Awesome Industries
36066,Will Codes
36070,TFL Studios
36072,Stefan Preuss
36075,Aftnareld
36079,Barance Studio
36061,Overvisor
36080,Sex Curse Studio
36081,KaelTiger
36082,Alexandr Telminov
36086,Jim Storer
36089,Anthony Adam
36090,Francisco Lucas
36092,Chicogames
36093,LeandroGabriel.net
36099,E.S.C. Co. Ltd
36101,Calcar
36105,Pixelmob
36111,Adem and Elias
36073,René Pierre
36074,Subelectro
24770,Mediocre Mel
36078,Magnus Ander
36067,Pixel Maverick Games
36077,schoolsquid publishing
36083,Algoryx
36153,Tricore Inc.
40059,Thomas Waterzooi
6876,Ruf Vertrieb
51801,Caulk & Bowls
30959,Stanion Studios
2793,Sobee
36107,Day Dreamer Games
49048,Potato Games Studio
36151,Victor
25765,Grim Thinking Games
25501,KeelWorks
36097,"GMO Internet, Inc."
36103,Vlad Dunaev
36106,Noah Williams
36108,RAINYFROG
36096,Caz Game Design
36109,Gusdalf Games
36112,Adem Ottoman
36113,Elias Norta
36114,Cj
36115,Adam Lee Schmidt
36117,Oluwapelumi Ayeni
36118,Adam Cs
36119,TwigFlipper
36120,Mathilda
27127,ehmprah
36234,More2Game Ltd.
36130,Dai Yong Xiang
36141,AppVator Interactive
36121,Invisible Goat Studios LLC
36123,D3 Systems
18754,GrabTheGames
36124,Outer Heaven
36126,Dewin
36127,LobianGames
36128,Mustafa Bayraktar
36129,Blacc Ski Weekend Industries
36131,Xenon Lu
36132,WELOVEBOT
36135,Rockus Games
36136,Happy Jay Games
36137,Tereza Preislerová
36140,Snellsoft Games
36143,VW
36146,Marikat Software Corp
36147,Mark Graham Johnson
36149,Dustin
36150,Silken Sail Entertainment
36155,Godmode Interactive
36159,Bojan Endrovski
36160,Bunker Arts
36178,Peter Manfreda
36180,LAN JIE
36181,mxPlay
36182,小闲
36183,Wombatindy
36184,Zananok
36186,Ivan Chernyakov
36204,Marten Beyond
36209,BTD6_maker
36210,Mike Oldfield
36207,Vision Reelle
36125,Wompa
36179,Blind Fist Software
41059,Kaching
51804,ITSARAAMATA
36162,Broken Simulation
257,Sierra Studios
36165,movegames
36197,MakeThisApp LLC
36170,Joseph Sanz
36173,Playcorp Studios Pty Ltd
36174,iDeaction
36185,REX PEX GAMES
36191,Will Meadows
36192,No. 25
36193,Sprovieri Games
36194,NekoGame Studio
36198,PoteComPao
36200,Magellanic Games
31762,Fusion Studios
36202,Michael Northway
36203,Thomas Swiers
36205,NexcoreStudios
36208,S.N.N
36211,Yellow Tie
36212,Nintendo Software Planning & Development
36213,Spectris Games
36215,BoxCutter Game Studio
36222,2Design Games
36232,AR Glimpse
36237,RG-Studio
36239,Red Six
36240,Aurélien Montéro
36242,Team OOPArt
36243,IER Studios
36244,Johnathan Selby
